Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1998,Nagano,Skating,Short Track Speed Skating,"CHUN, Lee-Kyung",KOR,Women,1000M,Gold
1998,Nagano,Skating,Short Track Speed Skating,"YANG (S), Yang",CHN,Women,1000M,Silver
1998,Nagano,Skating,Short Track Speed Skating,"BOUDRIAS, Christine",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"PERREAULT, Annie",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"VICENT, Tania",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"AN, Sang-Mi",KOR,Women,3000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"CHUN, Lee-Kyung",KOR,Women,3000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"KIM, Yun-Mi",KOR,Women,3000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"WON, Hye-Kyung",KOR,Women,3000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"AN, Yulong",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"FENG, Kai",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"LI, JiaJun",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"YUAN, Ye",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"CAMPBELL, Derrick",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"DROLET, Francois",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,Short Track Speed Skating,"CHAE, Ji-Hoon",KOR,Men,5000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"KIM, Dong-Sung",KOR,Men,5000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"LEE, Ho-Eung",KOR,Men,5000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"LEE, Jun-Hwan",KOR,Men,5000M Relay,Silver
1998,Nagano,Skating,Short Track Speed Skating,"UEMATSU, Hitoshi",JPN,Men,500M,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"NISHITANI, Takafumi",JPN,Men,500M,Gold
1998,Nagano,Skating,Short Track Speed Skating,"AN, Yulong",CHN,Men,500M,Silver
1998,Nagano,Skating,Short Track Speed Skating,"CHUN, Lee-Kyung",KOR,Women,500M,Bronze
1998,Nagano,Skating,Short Track Speed Skating,"PERREAULT, Annie",CAN,Women,500M,Gold
1998,Nagano,Skating,Short Track Speed Skating,"YANG (S), Yang",CHN,Women,500M,Silver
1998,Nagano,Skating,Speed skating,"RITSMA, Rintje",NED,Men,10000M,Bronze
1998,Nagano,Skating,Speed skating,"ROMME, Gianni",NED,Men,10000M,Gold
1998,Nagano,Skating,Speed skating,"de JONG, Bob",NED,Men,10000M,Silver
1998,Nagano,Skating,Speed skating,"SHIMIZU, Hiroyasu",JPN,Men,1000M,Bronze
1998,Nagano,Skating,Speed skating,"POSTMA, Ids",NED,Men,1000M,Gold
1998,Nagano,Skating,Speed skating,"BOS, Jan",NED,Men,1000M,Silver
1998,Nagano,Skating,Speed skating,"LEMAY DOAN, Catriona",CAN,Women,1000M,Bronze
1998,Nagano,Skating,Speed skating,"TIMMER, Marianne",NED,Women,1000M,Gold
1998,Nagano,Skating,Speed skating,"WITTY, Christine",USA,Women,1000M,Silver
1998,Nagano,Skating,Speed skating,"RITSMA, Rintje",NED,Men,1500M,Bronze
1998,Nagano,Skating,Speed skating,"SONDRAL, Adne",NOR,Men,1500M,Gold
1998,Nagano,Skating,Speed skating,"POSTMA, Ids",NED,Men,1500M,Silver
1998,Nagano,Skating,Speed skating,"WITTY, Christine",USA,Women,1500M,Bronze
1998,Nagano,Skating,Speed skating,"TIMMER, Marianne",NED,Women,1500M,Gold
1998,Nagano,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Silver
1998,Nagano,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",GER,Women,3000M,Bronze
1998,Nagano,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,3000M,Gold
1998,Nagano,Skating,Speed skating,"PECHSTEIN, Claudia",GER,Women,3000M,Silver
1998,Nagano,Skating,Speed skating,"VELDKAMP, Bart",BEL,Men,5000M,Bronze
1998,Nagano,Skating,Speed skating,"ROMME, Gianni",NED,Men,5000M,Gold
1998,Nagano,Skating,Speed skating,"RITSMA, Rintje",NED,Men,5000M,Silver
1998,Nagano,Skating,Speed skating,"PROKASHEVA, Lyudmila",KAZ,Women,5000M,Bronze
1998,Nagano,Skating,Speed skating,"PECHSTEIN, Claudia",GER,Women,5000M,Gold
1998,Nagano,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver
1998,Nagano,Skating,Speed skating,"OVERLAND, Kevin",CAN,Men,500M,Bronze
1998,Nagano,Skating,Speed skating,"SHIMIZU, Hiroyasu",JPN,Men,500M,Gold
1998,Nagano,Skating,Speed skating,"WOTHERSPOON, Jeremy",CAN,Men,500M,Silver
1998,Nagano,Skating,Speed skating,"OKAZAKI, Tomomi",JPN,Women,500M,Bronze
1998,Nagano,Skating,Speed skating,"LEMAY DOAN, Catriona",CAN,Women,500M,Gold
1998,Nagano,Skating,Speed skating,"AUCH, Susan",CAN,Women,500M,Silver
1998,Nagano,Skiing,Alpine Skiing,"MAYER, Christian",AUT,Men,Alpine Combined,Bronze
1998,Nagano,Skiing,Alpine Skiing,"REITER, Mario",AUT,Men,Alpine Combined,Gold
1998,Nagano,Skiing,Alpine Skiing,"KJUS, Lasse",NOR,Men,Alpine Combined,Silver
1998,Nagano,Skiing,Alpine Skiing,"GERG, Hilde",GER,Women,Alpine Combined,Bronze
1998,Nagano,Skiing,Alpine Skiing,"SEIZINGER, Katja",GER,Women,Alpine Combined,Gold
1998,Nagano,Skiing,Alpine Skiing,"ERTL, Martina",GER,Women,Alpine Combined,Silver
1998,Nagano,Skiing,Alpine Skiing,"TRINKL, Hannes",AUT,Men,Downhill,Bronze
1998,Nagano,Skiing,Alpine Skiing,"CRETIER, Jean-Luc",FRA,Men,Downhill,Gold
1998,Nagano,Skiing,Alpine Skiing,"KJUS, Lasse",NOR,Men,Downhill,Silver
1998,Nagano,Skiing,Alpine Skiing,"MASNADA, Florence",FRA,Women,Downhill,Bronze
1998,Nagano,Skiing,Alpine Skiing,"SEIZINGER, Katja",GER,Women,Downhill,Gold
1998,Nagano,Skiing,Alpine Skiing,"WIBERG, Pernilla",SWE,Women,Downhill,Silver
1998,Nagano,Skiing,Alpine Skiing,"VON GRUENIGEN, Michael",SUI,Men,Giant Slalom,Bronze
1998,Nagano,Skiing,Alpine Skiing,"MAIER, Hermann",AUT,Men,Giant Slalom,Gold
1998,Nagano,Skiing,Alpine Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Silver
1998,Nagano,Skiing,Alpine Skiing,"SEIZINGER, Katja",GER,Women,Giant Slalom,Bronze
1998,Nagano,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",ITA,Women,Giant Slalom,Gold
1998,Nagano,Skiing,Alpine Skiing,"MEISSNITZER, Alexandra",AUT,Women,Giant Slalom,Silver
1998,Nagano,Skiing,Alpine Skiing,"SYKORA, Thomas",AUT,Men,Slalom,Bronze
1998,Nagano,Skiing,Alpine Skiing,"BURAAS, Hans-Petter",NOR,Men,Slalom,Gold
1998,Nagano,Skiing,Alpine Skiing,"FURUSETH, Ole Christian",NOR,Men,Slalom,Silver
1998,Nagano,Skiing,Alpine Skiing,"STEGGALL, Zali",AUS,Women,Slalom,Bronze
1998,Nagano,Skiing,Alpine Skiing,"GERG, Hilde",GER,Women,Slalom,Gold
1998,Nagano,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",ITA,Women,Slalom,Silver
1998,Nagano,Skiing,Alpine Skiing,"MAIER, Hermann",AUT,Men,Super-G,Gold
1998,Nagano,Skiing,Alpine Skiing,"KNAUSS, Hans",AUT,Men,Super-G,Silver
1998,Nagano,Skiing,Alpine Skiing,"CUCHE, Didier",SUI,Men,Super-G,Silver
1998,Nagano,Skiing,Alpine Skiing,"MEISSNITZER, Alexandra",AUT,Women,Super-G,Bronze
1998,Nagano,Skiing,Alpine Skiing,"STREET, Picabo",USA,Women,Super-G,Gold
1998,Nagano,Skiing,Alpine Skiing,"DORFMEISTER, Michaela",AUT,Women,Super-G,Silver
1998,Nagano,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,10KM Pursuit,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,10KM Pursuit,Gold
1998,Nagano,Skiing,Cross Country Skiing,"GANDLER, Markus",AUT,Men,10KM Pursuit,Silver
1998,Nagano,Skiing,Cross Country Skiing,"MOEN, Anita",NOR,Women,15KM Mass Start,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"DANILOVA, Olga",RUS,Women,15KM Mass Start,Gold
1998,Nagano,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,15KM Mass Start,Silver
1998,Nagano,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,30KM,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Gold
1998,Nagano,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Women,30KM,Silver
1998,Nagano,Skiing,Cross Country Skiing,"FAUNER, Silvio",ITA,Men,30KM Mass Start,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Gold
1998,Nagano,Skiing,Cross Country Skiing,"JEVNE, Erling",NOR,Men,30KM Mass Start,Silver
1998,Nagano,Skiing,Cross Country Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"REPO, Sami",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,4X10KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"JEVNE, Erling",NOR,Men,4X10KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"SIVERTSEN, Sture",NOR,Men,4X10KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"MAY, Fabio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"VALBUSA, Fulvio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"MORODER, Karin",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"DANILOVA, Olga",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,Cross Country Skiing,"MIKKELSPLASS, Marit",NOR,Women,4X5KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"SKARI, Bente",NOR,Women,4X5KM Relay,Silver
1998,Nagano,Skiing,Cross Country Skiing,"HOFFMANN, Christian",AUT,Men,50KM,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,50KM,Gold
1998,Nagano,Skiing,Cross Country Skiing,"JONSSON, Niklas",SWE,Men,50KM,Silver
1998,Nagano,Skiing,Cross Country Skiing,"SKARI, Bente",NOR,Women,5KM,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,5KM,Gold
1998,Nagano,Skiing,Cross Country Skiing,"NEUMANNOVA, Katerina",CZE,Women,5KM,Silver
1998,Nagano,Skiing,Cross Country Skiing,"SMIRNOV, Vladimir",KAZ,Men,Combined 10KM + 15KM Pursuit,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",NOR,Men,Combined 10KM + 15KM Pursuit,Gold
1998,Nagano,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,Combined 10KM + 15KM Pursuit,Silver
1998,Nagano,Skiing,Cross Country Skiing,"NEUMANNOVA, Katerina",CZE,Women,Combined 5KM + 10KM Pursuit,Bronze
1998,Nagano,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,Combined 5KM + 10KM Pursuit,Gold
1998,Nagano,Skiing,Cross Country Skiing,"DANILOVA, Olga",RUS,Women,Combined 5KM + 10KM Pursuit,Silver
1998,Nagano,Skiing,Freestyle Skiing,"DASHCHINSKY, Dmitri",BLR,Men,Aerials,Bronze
1998,Nagano,Skiing,Freestyle Skiing,"BERGOUST, Eric",USA,Men,Aerials,Gold
1998,Nagano,Skiing,Freestyle Skiing,"FOUCRAS, Sebastien",FRA,Men,Aerials,Silver
1998,Nagano,Skiing,Freestyle Skiing,"BRAND, Colette",SUI,Women,Aerials,Bronze
1998,Nagano,Skiing,Freestyle Skiing,"STONE, Nikki",USA,Women,Aerials,Gold
1998,Nagano,Skiing,Freestyle Skiing,"XU, Nannan",CHN,Women,Aerials,Silver
1998,Nagano,Skiing,Freestyle Skiing,"MUSTONEN, Sami",FIN,Men,Moguls,Bronze
1998,Nagano,Skiing,Freestyle Skiing,"MOSELEY, Jonny",USA,Men,Moguls,Gold
1998,Nagano,Skiing,Freestyle Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Silver
1998,Nagano,Skiing,Freestyle Skiing,"TRAA, Kari",NOR,Women,Moguls,Bronze
1998,Nagano,Skiing,Freestyle Skiing,"SATOYA, Tae",JPN,Women,Moguls,Gold
1998,Nagano,Skiing,Freestyle Skiing,"MITTERMAYER, Tatjana",GER,Women,Moguls,Silver
1998,Nagano,Skiing,Nordic Combined,"STOLJAROV, Valerij",RUS,Men,Individual,Bronze
1998,Nagano,Skiing,Nordic Combined,"VIK, Bjarte Engen",NOR,Men,Individual,Gold
1998,Nagano,Skiing,Nordic Combined,"LAJUNEN, Samppa",FIN,Men,Individual,Silver
1998,Nagano,Skiing,Nordic Combined,"BAL, Nicolas",FRA,Men,Team,Bronze
1998,Nagano,Skiing,Nordic Combined,"GUILLAUME, Sylvain",FRA,Men,Team,Bronze
1998,Nagano,Skiing,Nordic Combined,"GUY, Fabrice",FRA,Men,Team,Bronze
1998,Nagano,Skiing,Nordic Combined,"ROUX, Ludovic",FRA,Men,Team,Bronze
1998,Nagano,Skiing,Nordic Combined,"BRAATEN, Kenneth",NOR,Men,Team,Gold
1998,Nagano,Skiing,Nordic Combined,"LUNDBERG, Fred Boerre",NOR,Men,Team,Gold
1998,Nagano,Skiing,Nordic Combined,"SKARD, Halldor",NOR,Men,Team,Gold
1998,Nagano,Skiing,Nordic Combined,"VIK, Bjarte Engen",NOR,Men,Team,Gold
1998,Nagano,Skiing,Nordic Combined,"LAJUNEN, Samppa",FIN,Men,Team,Silver
1998,Nagano,Skiing,Nordic Combined,"MANNINEN, Hannu",FIN,Men,Team,Silver
1998,Nagano,Skiing,Nordic Combined,"MANTILA, Jari",FIN,Men,Team,Silver
1998,Nagano,Skiing,Nordic Combined,"NURMELA, Tapio",FIN,Men,Team,Silver
1998,Nagano,Skiing,Ski Jumping,"HARADA, Masahiko",JPN,Men,K120 Individual (90M),Bronze
1998,Nagano,Skiing,Ski Jumping,"FUNAKI, Kazuyoshi",JPN,Men,K120 Individual (90M),Gold
1998,Nagano,Skiing,Ski Jumping,"SOININEN, Jani",FIN,Men,K120 Individual (90M),Silver
1998,Nagano,Skiing,Ski Jumping,"HOELLWARTH, Martin",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,Ski Jumping,"HORNGACHER, Stefan",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,Ski Jumping,"SCHWARZENBERGER, Reinhard",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,Ski Jumping,"WIDHOELZL, Andreas",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,Ski Jumping,"FUNAKI, Kazuyoshi",JPN,Men,K120 Team (90M),Gold
1998,Nagano,Skiing,Ski Jumping,"HARADA, Masahiko",JPN,Men,K120 Team (90M),Gold
1998,Nagano,Skiing,Ski Jumping,"OKABE, Takanobu",JPN,Men,K120 Team (90M),Gold
1998,Nagano,Skiing,Ski Jumping,"SAITO, Hiroya",JPN,Men,K120 Team (90M),Gold
1998,Nagano,Skiing,Ski Jumping,"HANNAWALD, Sven",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,Ski Jumping,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,Ski Jumping,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,Ski Jumping,"THOMA, Dieter",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,Ski Jumping,"WIDHOELZL, Andreas",AUT,Men,K90 Individual (70M),Bronze
1998,Nagano,Skiing,Ski Jumping,"SOININEN, Jani",FIN,Men,K90 Individual (70M),Gold
1998,Nagano,Skiing,Ski Jumping,"FUNAKI, Kazuyoshi",JPN,Men,K90 Individual (70M),Silver
1998,Nagano,Skiing,Snowboard,"KESTENHOLZ, Ueli",SUI,Men,Giant-Slalom,Bronze
1998,Nagano,Skiing,Snowboard,"REBAGLIATI, Ross",CAN,Men,Giant-Slalom,Gold
1998,Nagano,Skiing,Snowboard,"PRUGGER, Thomas",ITA,Men,Giant-Slalom,Silver
1998,Nagano,Skiing,Snowboard,"KOECK, Brigitte",AUT,Women,Giant-Slalom,Bronze
1998,Nagano,Skiing,Snowboard,"RUBY, Karine",FRA,Women,Giant-Slalom,Gold
1998,Nagano,Skiing,Snowboard,"RENOTH, Heidi Maria",GER,Women,Giant-Slalom,Silver
1998,Nagano,Skiing,Snowboard,"POWERS, Ross",USA,Men,Half-Pipe,Bronze
1998,Nagano,Skiing,Snowboard,"SIMMEN, Gian",SUI,Men,Half-Pipe,Gold
1998,Nagano,Skiing,Snowboard,"FRANCK, Daniel",NOR,Men,Half-Pipe,Silver
1998,Nagano,Skiing,Snowboard,"DUNN-DOWNING, Shannon",USA,Women,Half-Pipe,Bronze
1998,Nagano,Skiing,Snowboard,"THOST, Nicola",GER,Women,Half-Pipe,Gold
1998,Nagano,Skiing,Snowboard,"KJELDAAS, Stine Brun",NOR,Women,Half-Pipe,Silver
2002,Salt Lake City,Biathlon,Biathlon,"PERNER, Wolfgang",AUT,Men,10KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold
2002,Salt Lake City,Biathlon,Biathlon,"FISCHER, Sven",GER,Men,10KM,Silver
2002,Salt Lake City,Biathlon,Biathlon,"NIKOULTCHINA, Irina",BUL,Women,10KM Pursuit,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"PYLEVA, Olga",RUS,Women,10KM Pursuit,Gold
2002,Salt Lake City,Biathlon,Biathlon,"WILHELM, Kati",GER,Women,10KM Pursuit,Silver
2002,Salt Lake City,Biathlon,Biathlon,"GROSS, Ricco",GER,Men,12.5Km Pursuit,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,12.5Km Pursuit,Gold
2002,Salt Lake City,Biathlon,Biathlon,"POIREE, Raphael",FRA,Men,12.5Km Pursuit,Silver
2002,Salt Lake City,Biathlon,Biathlon,"FORSBERG, Magdalena",SWE,Women,15KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"HENKEL, Andrea",GER,Women,15KM,Gold
2002,Salt Lake City,Biathlon,Biathlon,"POIREE, Liv Grete",NOR,Women,15KM,Silver
2002,Salt Lake City,Biathlon,Biathlon,"MAIGOUROV, Victor",RUS,Men,20KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Gold
2002,Salt Lake City,Biathlon,Biathlon,"LUCK, Frank",GER,Men,20KM,Silver
2002,Salt Lake City,Biathlon,Biathlon,"DEFRASNE, Vincent",FRA,Men,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"MARGUET, Gilles",FRA,Men,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"POIREE, Raphael",FRA,Men,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"ROBERT, Julien",FRA,Men,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"ANDRESEN, Frode",NOR,Men,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"GJELLAND, Egil",NOR,Men,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"PYLEVA, Olga",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"APEL, Katrin",GER,Women,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"HENKEL, Andrea",GER,Women,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"WILHELM, Kati",GER,Women,4X7.5KM Relay,Gold
2002,Salt Lake City,Biathlon,Biathlon,"ANDREASSEN, Gunn Margit",NOR,Women,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"POIREE, Liv Grete",NOR,Women,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"SKJELBREID, Ann Elen",NOR,Women,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"TJOERHOM, Linda",NOR,Women,4X7.5KM Relay,Silver
2002,Salt Lake City,Biathlon,Biathlon,"FORSBERG, Magdalena",SWE,Women,7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon,"WILHELM, Kati",GER,Women,7.5KM,Gold
2002,Salt Lake City,Biathlon,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"KOHN, Mike",USA,Men,Four-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"SHARP, Doug",USA,Men,Four-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"SHIMER, Brian",USA,Men,Four-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"STEELE, Dan",USA,Men,Four-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"EMBACH, Carsten",GER,Men,Four-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"KUEHN, Enrico",GER,Men,Four-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"KUSKE, Kevin",GER,Men,Four-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"LANGE, Andre",GER,Men,Four-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"HAYS, Todd",USA,Men,Four-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"HINES, Garrett",USA,Men,Four-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"JONES, Randy",USA,Men,Four-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"SCHUFFENHAUER, Bill",USA,Men,Four-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"ANNEN, Martin",SUI,Men,Two-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"ANDERHUB, Steve",SUI,Men,Two-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"REICH, Christian",SUI,Men,Two-Man,Silver
2002,Salt Lake City,Bobsleigh,Bobsleigh,"ERDMANN, Susi-Lisa",GER,Women,Two-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"HERSCHMANN, Nicole",GER,Women,Two-Man,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh,"BAKKEN, Jill",USA,Women,Two-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"FLOWERS, Vonetta",USA,Women,Two-Man,Gold
2002,Salt Lake City,Bobsleigh,Bobsleigh,"HOLZNER, Ulrike",GER,Women,Two-Man,Silver
